ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a177,Ayo tika ha ni mitaharene.,ayo	ti-	ka	haa	ni	mita	-hare	-ne,2SG.POSS.older brother(M)	2SG.POSS-	POSS	call	AUX.NFIN	hear	-IP.E.M	-BKG.M,"""Your brother heard you calling.""",,WORD_ALIGNED
a178,"Ayo oyosemaki tokomake, yome sa kananoho.",ayo	o-	yose	-maki	to-	ka	-make	yomee	saa	ka-	na	-no	-ho,2SG.POSS.older brother(M)	1SG.S-	command	-following.M	away-	go	-following	jaguar(M)	shoot_with_arrow	COMIT-	AUX.NOM.M	-IP.N.M	-DUP,"""I sent your brother and he went, and he shot the jaguar with an arrow.""",,WORD_ALIGNED
a179,Me famarani.,me	fama	-hara	-ni,3PL.S	be_two	-IP.E.F	-BKG.F,"""There were two of them.""",,WORD_ALIGNED
a180,Me fama me me sa hikanikima me mata narani.,me	fama	me	me	saa	hi-	ka-	na	-kima	me	mata	na	-hara	-ni,3PL.S	be_two.F	3PL.O	3PL.S	shoot_with_arrow	OC-	COMIT-	AUX	-two.F	3PL.S	lie	AUX	-IP.E.F	-BKG.F,"""The two of them shot the two of them with arrows, and they are lying on the ground.""",,WORD_ALIGNED
a181,"Faya me, ohi nemetemoneke ahi.",faya	me	ohi	na	-hemete	-mone	-ke	ahi,so	3PL.S	cry	AUX	-FP.N.F	-REP.F	-DECL.F	then,Then they cried.,,WORD_ALIGNED
a182,Faya me tone me me tone me bosa hikanemetemoneke.,faya	me	tone	me	me	tone	me	bosa	hi-	ka-	na	-hemete	-mone	-ke,so	3PL.POSS	bone	3PL	3PL.POSS	bone	3PL.S	get_up_early	OC-	COMIT-	AUX	-FP.N.F	-REP.F	-DECL.F,They got up early to go after their bones.,,WORD_ALIGNED
a183,"Me me bosa hikana me me, yifo ya fara me ka yifo ya me, me me tiwari hikanemetemoneke.",me	me	bosa	hi-	ka-	na	me	me	yifo	ya	fara	me	ka	yifo	ya	me	me	me	tiwa	-ri	hi-	ka-	na	-hemete	-mone	-ke,3PL.O	3PL.S	get_up_early	OC-	COMIT-	AUX.F	3PL.O	3PL	hammock(M)	ADJU	same.F	3PL	POSS	hammock(M)	ADJU	3PL	3PL.O	3PL.S	carry	-DISTR	OC-	COMIT-	AUX	-FP.N.F	-REP.F	-DECL.F,They got up early because of them. They carried them in their own hammocks.,,WORD_ALIGNED
a184,Me me tiwari hikana me hikamometemone.,me	me	tiwa	-ri	hi-	ka-	na	me	hi-	kamo	-hemete	-mone,3PL.O	3PL.S	carry	-DISTR	OC-	COMIT-	AUX.F	3PL.O	OC-	bury	-FP.N.F	-REP.F,They carried them and they buried them.,"It should be me me hikamometemone, as in the next sentence.",WORD_ALIGNED
a185,"Me me hikamoha me, me hikamometemoneke me nafi.",me	me	hi-	kamoha	me	me	hi-	kamo	-hemete	-mone	-ke	me	nafi,3PL.O	3PL.S	OC-	bury.F	3PL.O	3PL.S	OC-	bury	-FP.N.F	-REP.F	-DECL.F	3PL.POSS	all,"They buried them, all of them.",,WORD_ALIGNED
a186,"Me me ohi na me bite wati nawaha bite ohi, ohi nemetemoneke bite tabiyo.",me	me	ohi	na	me	bite	wati	na	-waha	bite	ohi	ohi	na	-hemete	-mone	-ke	bite	tabiyo,3PL	3PL.S	cry	AUX.F	3PL.S	3SG.POSS.daughter(F)	remember	AUX	-change.F	3SG.POSS.daughter(F)	cry	cry	AUX	-FP.N.F	-REP.F	-DECL.F	3SG.POSS.daughter(F)	absence,"They cried. One of them remembered her daughter, and she cried, missing her daughter.",,WORD_ALIGNED
a187,Me ohi nemetemoneni.,me	ohi	na	-hemete	-mone	-ni,3PL.S	cry	AUX	-FP.N.F	-REP.F	-BKG.F,They cried.,,WORD_ALIGNED
a188,"Me ohi ni fawa na me faya me amo na me, me amo nemetemoneke fahi.",me	ohi	ni	fawa	na	me	faya	me	amo	na	me	me	amo	na	-hemete	-mone	-ke	fahi,3PL.S	cry	AUX.NFIN	stop	AUX.F	3PL.POSS	so	3PL.S	sleep	AUX.F	3PL.S	3PL.S	sleep	AUX	-FP.N.F	-REP.F	-DECL.F	then,"They cried. They stopped crying, and slept.",,WORD_ALIGNED
a189,"Me amo na me ya, me me wati hiwatasa, me me wati hiwatasaha me, Me fanawi tokamarabanake.",me	amo	na	me	ya	me	me	wati	hi-	-waha	-tasa	me	me	wati	hi-	-waha	-tasaha	me	me	fanawi	to-	ka	-ma	-ra	-habana	-ke,3PL.S	sleep	AUX.F	3PL	ADJU	3PL.O	3PL.S	remember	OC-	-change	-again.F	3PL.O	3PL.S	remember	OC-	-change	-again.F	3PL.O	3PL.S	women	away-	go	-back	-NEG	-FUT.F	-DECL.F,"They slept. They remembered them again. ""The women will not go out in the forest anymore.""",,WORD_ALIGNED
a190,Me fanawi yome tefe yokanamatamona amaka.,me	fanawi	yomee	tefe	yokana	-mata	-mona	ama	-ka,3PL.COMPL	women	jaguar(M)	food.M	true	-FP.N.M	-REP.M	be	-DECL.M,The girls were true jaguar food.,,WORD_ALIGNED
