ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a200,Te tai toama.,tee	tai	to-	ha	-ma,2PL.S	be_ahead	CH-	AUX	-back,"""You go on ahead back.""",,WORD_ALIGNED
a201,Owa te natoriya.,owa	tee	nahato	-ra	-yahi,1SG.O	2PL.S	occupy	-NEG	-DIST.IMP.F,"""Don't get in my way.""",,WORD_ALIGNED
a202,Owa te natoriya.,owa	tee	nahato	-ra	-yahi,1SG.O	2PL.S	occupy	-NEG	-DIST.IMP.F,"""Don't get in my way.""",,WORD_ALIGNED
a203,Te tai toama.,tee	tai	to-	ha	-ma,2PL.S	be_ahead	CH-	AUX	-back,"""Go on ahead back.""",,WORD_ALIGNED
a204,"Me fawa na me nowati ya mera, hitehimatamona ahi.",me	fawa	na	me	nowati	ya	mera	hi-	ita	-himata	-mona	ahi,3PL.S	disappear	AUX.F	3PL.POSS	after	ADJU	3PL.O	OC-	pierce	-FP.N.M	-REP.M	then,"After they were gone, he speared it.","The last clause is a false start, which is corrected in the next sentence.",WORD_ALIGNED
a205,Hikinarematamona yifo witi ya.,hi-	kina	-re	-himata	-mona	yifo_witi	ya,OC-	hit	-raised_surface	-FP.N.M	-REP.M	brand(F)	ADJU,He hit it with the brand.,,WORD_ALIGNED
a206,Koro tiihii moni tone rama ahi.,koro	tiihii	moni	to-	ne	rama	ahi,(sound_of_something_being_thrown)	(sound_of_hitting)	make_sound	CH-	AUX.M	unusual	then,"Koro, tiihii, went the sound of it.",,WORD_ALIGNED
a207,Yama yobe sari kaneba ama namatamona ahi.,yama	yobe	sari	ka-	na	-hiba	ama	na	-mata	-mona	ahi,monster(F)	house(M)	burn	COMIT-	AUX	-FUT.M	be	AUX.NOM.M	-FP.N.M	-REP.M	then,The monster set the house on fire.,,WORD_ALIGNED
a208,"Towakamemata awaka ahi, Maiko hikinarehari.",to-	ka-	ka	-ma	-himata	awa	-ka	ahi	Maiko	hi-	kina	-re	-haari,away-	COMIT-	go	-back	-FP.N.M	seem.M	-DECL.M	then	Maiko(M)	OC-	hit	-raised_surface	-IP.E.M,"It went away hurt, because Maiko had hit it with the brand.",,WORD_ALIGNED
a209,"Maiko hikinare, Kinarihina.",Maiko	hi-	kina	-re	kina	-ri	-hina,Maiko(M)	OC-	hit	-raised_surface	be_hit	-raised_surface	-IRR.M,"Maiko hit it. ""It was hit.""",,WORD_ALIGNED
a210,"Amo onabone owa kawamako hine yokowaha, hinaka toni me hinaka toni me, hinaka toni me bao nabani mati.",amo	o-	na	-habone	owa	ka-	waa	-mako	hine	yoko	-waha	hinaka	toni	me	hinaka	toni	me	hinaka	toni	me	bao	na	-haba	-ni	mati,sleep	1SG.S-	AUX	-INT.F	1SG.O	COMIT-	stand	-for_this_reason.M	3.REFL	bring_misfortune_on	-change.CONT.M	3SG.POSS	familiar_spirit(M)	3PL	3SG.POSS	familiar_spirit(M)	3PL	3SG.POSS	familiar_spirit(M)	3PL.S	come_down	AUX	-FUT.F	-IP.N.F	3PL.S,"""I wanted to sleep, but it stayed with me. It brought misfortune on itself."" His familiar spirits came down to the ground.",,WORD_ALIGNED
a211,"Baowa, barorere.",,,,,WORD_ALIGNED
a212,"Aa, aya.",aa	aya,aha	here,"""Oh, over here.""",,WORD_ALIGNED
a213,Owa te kasomamatahi.,owa	tee	ka-	soma	-mata	-hi,1SG.O	2PL.S	COMIT-	help	-short_time	-IMP.F,"""Help me.""",,WORD_ALIGNED
a214,"Ati saimatamona, hiwa ha nari.",ati	sai	-himata	-mona	hiwa	haa	na	-haari,voice	be_heard	-FP.N.M	-REP.M	3SG.REFL.M	call	AUX	-IP.E.M,His voice could be heard as he called his familiar spirits.,,WORD_ALIGNED
a215,Toni yokana me abowi babao nisakani maka ene.,toni	yokana	me	abohi	ba-	bao	na	-risa	-kani	maka	ehene,familiar_spirit(M)	true	3PL.POSS	dead_body	DUP-	come_down	AUX	-down	-(?).F	monster(M)	because_of.M,"The familiar spirits were all dead as they came down to earth, because of the monster.",,WORD_ALIGNED
a216,Tokowisa abono fana owa tikasomamatahi.,tokowisa	abono	fana	owa	ti-	ka-	soma	-mata	-hi,tree.sp(F)	spirit	female(F)	1SG.O	2SG.S-	COMIT-	help	-short_time	-DUP,"""Female tokowisa spirit, help me.""",,WORD_ALIGNED
a217,"Tokowisa abono fana, kawaki mo kananihi.",tokowisa	abono	fana	kawaki	moo	ka-	na	-hani	-hi,tree.sp(F)	spirit	female(F)	grass.sp(F)	be_full	COMIT-	AUX	-IP.N.F	-DUP,The female tokowisa spirit filled her mouth with kawaki grass.,,WORD_ALIGNED
a218,"Tokowisa abono fana bao nake, abowi bao nisakani ahi.",tokowisa	abono	fana	bao	na	-ke	abohi	bao	na	-risa	-kani	ahi,tree.sp(F)	spirit	female(F)	come_down	AUX	-coming	dead_body	come_down	AUX	-down	-(?).F	then,The female tokowisa spirit came down to earth dead.,,WORD_ALIGNED
a219,Owa kasomaraba ha one okira.,owa	ka-	soma	-ra	-haba	haa	o-	-ne	o-	-kira,1SG.O	COMIT-	help	-NEG	-FUT.F	call	1SG.S-	-CONT.F	1SG.S-	-(?).F,"""I called her, but she is not going to help me.""",,WORD_ALIGNED
a220,"Tokowisa abono fana bao nisa, toni mera ha ne, hiwa ha nawematamona.",tokowisa	abono	fana	bao	na	-risa	toni	mera	haa	ne	hiwa	haa	na	-waha	-himata	-mona,tree.sp(F)	spirit	female(F)	come_down	AUX	-down.F	familiar_spirit(M)	3PL.O	call	AUX.M	3SG.REFL.M	call	AUX	-change	-FP.N.M	-REP.M,The female tokowisa spirit came down dead. He called familiar spirits. He called others of his familiar spirits.,,WORD_ALIGNED
a221,"Hiwa ha ne, faya tokowisa abono fana bao namakia yama firo nemetemone ama fahi.",hiwa	haa	ne	faya	tokowisa	abono	fana	bao	na	-makia	yama	firo	na	-hemete	-mone	ama	fahi,3SG.REFL.M	call	AUX.M	so	tree.sp(F)	spirit	female(F)	come_down	AUX	-following.F	thing(F)	spit	AUX	-FP.N.F	-REP.F	SEC	then,"He called his familiar spirits. Another female tokowisa spirit came down to earth, and spit kawaki grass juice out.",,WORD_ALIGNED
a222,Owa tikasomahi aki.,owa	ti-	ka-	soma	-hi	aki,1SG.O	2SG.S-	COMIT-	help	-IMP.F	grandmother(F),"""Help me, Grandma.""",,WORD_ALIGNED
a223,Yama firo nemetemone ahi.,yama	firo	na	-hemete	-mone	ahi,thing(F)	spit	AUX	-FP.N.F	-REP.F	then,She spit it out.,,WORD_ALIGNED
a224,Yama ai neno ati amane ati nemetemone ahi.,yama	ahi	na	-hino	ati	ama	-ne	ati	na	-hemete	-mone	ahi,monster(F)	mess_with	AUX	-IP.N.M	voice	be	-BKG.M	say	AUX	-FP.N.F	-REP.F	then,"""You messed with the monster,"" she said.",,WORD_ALIGNED
a225,Tokowisa abono fana kawaki firo nemetemone ama ahi.,tokowisa	abono	fana	kawaki	firo	na	-hemete	-mone	ama	ahi,tree.sp(F)	spirit	female(F)	grass.sp(F)	spit	AUX	-FP.N.F	-REP.F	SEC	then,The female tokowisa spirit spit out kawaki grass juice.,,WORD_ALIGNED
a226,Hima amo obe.,hima	amo	o-	-be,let's_go	sleep	1SG.S-	-IMMED.F,"""Come on, I'm going to sleep.""",,WORD_ALIGNED
a227,Oko yibote otimamatibe.,o-	ka	yibote	o-	iti	-ma	-mata	-be,1SG.POSS-	POSS	wife(F)	1SG.S-	take_out	-back	-short_time	-IMMED.F,"""I'm going to go get my wife.""",,WORD_ALIGNED
a228,Fati totima fati tonakamakane ahi.,fati	to-	iti	-ma	fati	to-	na-	ka	-ma	-kane	ahi,3SG.POSS.wife(F)	away-	pick_up	-back.LIST	3SG.POSS.wife(F)	away-	CAUS-	go	-back	-(?).M	then,He went and picked up his wife. He went after his wife.,,WORD_ALIGNED
a229,"Fati tonakame, fati tonakame fati kakamematamonane.",fati	to-	na-	ka	-me	fati	to-	na-	ka	-me	fati	ka-	ka	-ma	-himata	-mona	-ne,3SG.POSS.wife(F)	away-	CAUS-	go	-back.M	3SG.POSS.wife(F)	away-	CAUS-	go	-back.M	3SG.POSS.wife(F)	COMIT-	come	-back	-FP.N.M	-REP.M	-BKG.M,He went after his wife. He brought his wife back.,,WORD_ALIGNED
a230,Yifo tikahoma.,yifo	ti-	kaho	-ma,hammock(M)	2SG.S-	tie	-back,"""Tie up the hammocks now that you are back.""",,WORD_ALIGNED
a231,Yifo tikahomahi.,yifo	ti-	kaho	-ma	-hi,hammock(M)	2SG.S-	tie	-back	-IMP.F,"""Tie up the hammocks.""",,WORD_ALIGNED
a232,E amo kibe.,ee	amo	ka-	-be,1IN.S	sleep	COMIT-	-IMMED.F,"""Let's sleep.""",,WORD_ALIGNED
a233,Maiko tatama toaremata awaka winahari.,Maiko	ta-	tama	to-	ha	-ra	-himata	awa	-ka	wina	-haari,Maiko(M)	DUP-	be_many	CH-	AUX	-NEG	-FP.N.M	seem.M	-DECL.M	live	-IP.E.M,There were not many people living in Maiko's village.,,WORD_ALIGNED
a234,Hine ya me one wiwina toemetemone me awineni.,hine	ya	me	one	wi-	wina	to-	ha	-hemete	-mone	me	awine	-ni,only	ADJU	3PL	other.F	DUP-	live	CH-	AUX	-FP.N.F	-REP.F	3PL.S	seem.F	-BKG.F,His relatives lived somewhere else.,,WORD_ALIGNED
a235,"Faya, amo nawematamona fahi.",faya	amo	na	-waha	-himata	-mona	fahi,so	sleep	AUX	-change	-FP.N.M	-REP.M	then,So he slept finally.,,WORD_ALIGNED
a236,Faya amo naweno tafimatamonane.,faya	amo	na	-waha	-hino	tafi	-himata	-mona	-ne,so	sleep	AUX	-change	-IP.N.M	wake_up	-FP.N.M	-REP.M	-BKG.M,"He slept, and woke up.",,WORD_ALIGNED
a237,Yama okinari.,yama	o-	kina	-ri,monster(F)	1SG.S-	hit	-raised_surface.NOM,"""I threw something at the monster and hit it.""",,WORD_ALIGNED
a238,Ihi naro ha.,ihi	naa	-haaro	haa,result_of.F	exist	-look.F	DEM,"""Look, there are the signs of it.""",,WORD_ALIGNED
a239,Fati homa awine ahi.,fati	homa	awine	ahi,3SG.POSS.wife(F)	lie_on_ground.F	seem.F	there,"""Its mate was there on the ground.""",,WORD_ALIGNED
a240,Fati soni ama ahi.,fati	soni	ama	ahi,3SG.POSS.wife(F)	fall.NOM.F	be	then,"""Its mate fell on the ground.""",,WORD_ALIGNED
a241,Fa fati towakame awa.,faa	fati	to-	ka-	ka	-me	awa,that	3SG.POSS.wife(F)	away-	COMIT-	go	-back.M	seem.M,"""It took its mate away.""",,WORD_ALIGNED
a242,Towakamematamonane.,to-	ka-	ka	-ma	-himata	-mona	-ne,away-	COMIT-	go	-back	-FP.N.M	-REP.M	-BKG.M,It went away hurt.,,WORD_ALIGNED
a243,"Ene, ene ki hinematamonane, fare.",ehene	ehene	kii	hi-	na	-himata	-mona	-ne	fare,result_of.M	result_of.M	look_at	OC-	AUX	-FP.N.M	-REP.M	-BKG.M	same.M,He looked at the signs of it.,,WORD_ALIGNED
a244,Yama wiso kane ahi.,yama	wiso	kane	ahi,thing(F)	blow_on	(?).M	then,He blew on the place.,,WORD_ALIGNED
a245,Yama wiso kane ahi.,yama	wiso	kane	ahi,thing(F)	blow_on	(?).M	then,He blew on the place.,,WORD_ALIGNED
a246,"Mao wiso hine, faya wati kakitikane fahi.",maho	wiso	hi-	ne	faya	wati	ka-	iti	-kane	fahi,smell.M	blow_on	OC-	AUX.M	so	arrow(M)	COMIT-	pick_up	-(?).M	then,He blew to take away its smell. Then he got his bow and arrows.,,WORD_ALIGNED
a247,Iita karama tina.,i-	ita	karahama	ti-	na,DUP-	stay	only_do	2SG.S-	AUX,"""You stay here.""",,WORD_ALIGNED
a248,Owamakemataba.,o-	awa	-make	-mata	-ba,1SG.S-	see	-following	-short_time	-IMMED.M,"""I'm going there to take a look at it.""",,WORD_ALIGNED
a249,Aba sa okomatibe.,aba	saa	o-	ka-	-mata	-be,fish(M)	shoot_with_arrow	1SG.S-	COMIT-	-short_time	-IMMED.F,"""I'm going to spear a fish.""",,WORD_ALIGNED
a250,"Faya tokomakematamona fahi, aba me sa nebanoho aba me kakamebanoho.",faya	to-	ka	-maki	-himata	-mona	fahi	aba	me	saa	na	-hiba	-no	-ho	aba	me	ka-	ka	-ma	-hiba	-no	-ho,so	away-	go	-following	-FP.N.M	-REP.M	then	fish(M)	3PL.O	shoot_with_arrow	AUX	-FUT.M	-IP.N.M	-DUP	fish(M)	3PL.O	COMIT-	come	-back	-FUT.M	-IP.N.M	-DUP,"He went there. He speared fish, and brought fish back.",,WORD_ALIGNED
a251,Kamakane ahi aba me weye nari.,ka	-ma	-kane	ahi	aba	me	weye	na	-haari,come	-back	-(?).M	then	fish(M)	3PL.O	carry	AUX	-IP.E.M,He came back carrying fish.,,WORD_ALIGNED
a252,"Maka me nabiha, maka mera nabi, faya banawemata awaka.",maka	me	naahabiha	maka	mera	naahabi	faya	bana	-waha	-himata	awa	-ka,monster(M)	3PL.O	kill.LIST	monster(M)	3PL.O	kill.M	so	move_away	-change	-FP.N.M	seem.M	-DECL.M,He killed the monsters. Then he moved away.,,WORD_ALIGNED
a253,"Wiwinawa toemata awane maka me watari ya, maka mera nabiari.",wi-	wina	-waha	to-	ha	-himata	awa	-ne	maka	me	wata	-ri	ya	maka	mera	naahabiha	-haari,DUP-	live	-change	CH-	AUX	-FP.N.M	seem.M	-BKG.M	monster(M)	3PL.S	exist	-NEG.NOM.F	ADJU	monster(M)	3PL.O	kill	-IP.E.M,"He lived there a long time, at a place where there were no monsters, after he killed the monsters.",,WORD_ALIGNED
a254,Hika tokaramataya?,hika	to-	ka	-ra	-mata	-ya,where	away-	go	-CQ.M	-FP.N.M	-now,Where did he go?,,WORD_ALIGNED
a255,Tokemata awaka yama one ya towinawititi.,to-	ka	-himata	awa	-ka	yama	one	ya	to-	wina	-witi	-ti,away-	go	-FP.N.M	seem.M	-DECL.M	place(F)	other.F	ADJU	away-	live	-out	-HAB.NOM,He must have gone somewhere else. His descendents live there.,,WORD_ALIGNED
a256,Me awemete me wina nawarineti.,me	awa	-hemete	me	wina	na	-wahare	-ne	-ti,3PL.S	be_seen	-FP.N.F	3PL.S	live	AUX	-all_over	-CONT.F	-HAB.NOM,No one saw them. They live everywhere.,,WORD_ALIGNED
a257,Taboro bote watemari amake.,taboro	bote	wate	-mari	ama	-ke,place.M	old	be_located.NOM.M	-FP.E.M	be	-DECL.F,His old village was there.,,WORD_ALIGNED
a258,Hinaka yobe ewene waimari ama ahi.,hinaka	yobe	ewene	wai	-mari	ama	ahi,3SG.POSS	house(M)	wood.M	stand.NOM	-FP.E.M	be	there,The foundation poles of his house used to be there.,,WORD_ALIGNED
a259,Ino hiri ona one Maiko.,ino	hiri	o-	na	o-	ne	Maiko,name.M	say.LIST	1SG.S-	AUX.CONT.M	1SG.S-	BKG.M	Maiko(M),I have said the name of Maiko.,,WORD_ALIGNED
a260,Maiko ka yobe ewene waimari hato Toto Boti amani.,Maiko	ka	yobe	ewene	wai	-mari	hato	Toto_Boti	ama	-ni,Maiko(M)	POSS	house(M)	wood.M	stand.NOM	-FP.E.M	bamboo.sp(F)	Toto_Boti(F)	be	-BKG.F,The foundation poles of Maiko's house used to be there at Toto Boti.,"The name Toto Boti means 'stand of toto bamboo'. Yowao started to say hato, and immediately corrected it to toto, a different species of bamboo.",WORD_ALIGNED
